symbol,strategy,timeFrame,signalDate,entryPrice,rsiDaily,rsiWeekly,rsiMonthly,volume,pattern,return5D,return10D,return20D,return40D,maxDrawdown,maxGain,outcome
KAMATHOTEL,WealthCreation,W,2021-09-17,47.55,0.00,66.94,0.00,62067,,0.00,0.00,0.00,0.00,-0.63,58.68,Win
HOMEFIRST,WealthCreation,W,2021-09-17,574.55,0.00,62.48,0.00,327351,,0.00,0.00,0.00,0.00,-5.13,0.00,Loss
CASTROLIND,WealthCreation,W,2021-09-17,136.45,0.00,62.78,0.00,1376835,,0.00,0.00,0.00,0.00,-0.48,9.64,Win
NIITLTD,WealthCreation,W,2021-09-17,321.65,0.00,77.89,0.00,837189,,0.00,0.00,0.00,0.00,-3.16,2.29,Loss
ABFRL,WealthCreation,W,2021-09-17,77.28,0.00,69.19,0.00,6669551,,0.00,0.00,0.00,0.00,-5.51,0.00,Loss
DLF,WealthCreation,W,2021-09-17,334.75,0.00,76.56,0.00,9901964,,0.00,0.00,0.00,0.00,-4.38,0.81,Loss
ANANTRAJ,WealthCreation,W,2021-09-17,65.50,0.00,64.42,0.00,400676,,0.00,0.00,0.00,0.00,-4.96,0.00,Loss
GENESYS,WealthCreation,W,2021-09-17,95.62,0.00,76.88,0.00,48322,,0.00,0.00,0.00,0.00,-2.89,175.89,Win
AMJLAND,WealthCreation,W,2021-09-17,35.10,0.00,67.30,0.00,718935,,0.00,0.00,0.00,0.00,-6.84,21.65,Loss
RBLBANK,WealthCreation,W,2021-09-17,181.00,0.00,63.20,0.00,11456701,,0.00,0.00,0.00,0.00,-5.99,17.60,Loss
SEPC,WealthCreation,W,2021-09-17,4.93,0.00,61.08,0.00,1259240,,0.00,0.00,0.00,0.00,-7.51,57.61,Win
GFLLIMITED,WealthCreation,W,2021-09-17,71.05,0.00,62.53,0.00,285857,,0.00,0.00,0.00,0.00,-2.89,26.53,Win
LT,WealthCreation,W,2021-09-17,1716.20,0.00,67.13,0.00,3473932,,0.00,0.00,0.00,0.00,-1.87,15.47,Win
LIQUIDBEES,WealthCreation,W,2021-09-17,1000.00,0.00,66.67,0.00,1371213,,0.00,0.00,0.00,0.00,-0.28,0.32,Loss
SURANAT&P,WealthCreation,W,2021-09-17,6.90,0.00,60.71,0.00,289804,,0.00,0.00,0.00,0.00,-5.07,61.59,Win
USHAMART,WealthCreation,W,2021-09-17,71.60,0.00,64.14,0.00,2166781,,0.00,0.00,0.00,0.00,-4.33,43.23,Win
BSOFT,WealthCreation,W,2021-09-17,420.45,0.00,65.48,0.00,2058273,,0.00,0.00,0.00,0.00,-2.72,2.16,Loss
TFCILTD,WealthCreation,W,2021-09-17,13.65,0.00,61.54,0.00,2451220,,0.00,0.00,0.00,0.00,-3.88,14.29,Loss
DIXON,WealthCreation,W,2021-09-17,4245.10,0.00,62.72,0.00,411526,,0.00,0.00,0.00,0.00,-5.95,0.19,Loss
MAHSCOOTER,WealthCreation,W,2021-09-17,4431.75,0.00,74.19,0.00,40334,,0.00,0.00,0.00,0.00,-0.57,13.95,Win
UNOMINDA,WealthCreation,W,2021-09-17,356.98,0.00,63.04,0.00,1536090,,0.00,0.00,0.00,0.00,-1.98,1.08,Loss
SHAREINDIA,WealthCreation,W,2021-09-17,107.43,0.00,85.58,0.00,512975,,0.00,0.00,0.00,0.00,-1.72,71.71,Win
UGROCAP,WealthCreation,W,2021-09-17,121.20,0.00,60.17,0.00,141534,,0.00,0.00,0.00,0.00,-2.59,86.21,Win
RCF,WealthCreation,W,2021-09-17,74.05,0.00,68.01,0.00,1652546,,0.00,0.00,0.00,0.00,-2.50,2.09,Loss
APLLTD,WealthCreation,W,2021-09-17,778.25,0.00,60.36,0.00,296309,,0.00,0.00,0.00,0.00,-1.67,11.02,Loss
TARC,WealthCreation,W,2021-09-17,42.70,0.00,68.14,0.00,694417,,0.00,0.00,0.00,0.00,-5.85,14.75,Loss
GSFC,WealthCreation,W,2021-09-17,110.20,0.00,63.33,0.00,1891670,,0.00,0.00,0.00,0.00,-1.91,36.80,Win
GMBREW,WealthCreation,W,2021-09-17,466.36,0.00,62.41,0.00,127293,,0.00,0.00,0.00,0.00,-8.05,2.41,Loss
CREATIVEYE,WealthCreation,W,2021-09-24,3.10,0.00,62.86,0.00,2445,,0.00,0.00,0.00,0.00,0.00,37.10,Win
BHEL,WealthCreation,W,2021-09-24,56.25,0.00,77.03,0.00,53416142,,0.00,0.00,0.00,0.00,-0.62,42.84,Win
ANURAS,WealthCreation,W,2021-09-24,758.85,0.00,65.76,0.00,109732,,0.00,0.00,0.00,0.00,-1.29,15.68,Win
PSPPROJECT,WealthCreation,W,2021-09-24,446.75,0.00,73.64,0.00,451086,,0.00,0.00,0.00,0.00,-5.76,23.56,Win
M&M,WealthCreation,W,2021-09-24,779.45,0.00,70.38,0.00,4967824,,0.00,0.00,0.00,0.00,0.00,25.60,Win
GAIL,WealthCreation,W,2021-09-24,101.73,0.00,69.25,0.00,23447478,,0.00,0.00,0.00,0.00,-1.57,12.26,Loss
TMPV,WealthCreation,W,2021-09-24,192.48,0.00,67.52,0.00,47741241,,0.00,0.00,0.00,0.00,0.00,66.69,Win
PCBL,WealthCreation,W,2021-09-24,126.80,0.00,66.51,0.00,3927730,,0.00,0.00,0.00,0.00,-2.09,9.35,Loss
ICIL,WealthCreation,W,2021-09-24,273.65,0.00,61.73,0.00,2238359,,0.00,0.00,0.00,0.00,-5.48,15.11,Loss
LAGNAM,WealthCreation,W,2021-09-24,40.50,0.00,69.89,0.00,21000,,0.00,0.00,0.00,0.00,-1.11,54.32,Win
SUBROS,WealthCreation,W,2021-09-24,325.05,0.00,66.05,0.00,103711,,0.00,0.00,0.00,0.00,-1.46,32.29,Win
TRIVENI,WealthCreation,W,2021-09-24,174.35,0.00,69.90,0.00,563346,,0.00,0.00,0.00,0.00,-1.92,1.09,Loss
KANSAINER,WealthCreation,W,2021-09-24,419.10,0.00,60.57,0.00,914426,,0.00,0.00,0.00,0.00,-4.95,7.37,Loss
ALANKIT,WealthCreation,W,2021-09-24,15.70,0.00,77.78,0.00,2866943,,0.00,0.00,0.00,0.00,0.00,24.20,Win
NAVNETEDUL,WealthCreation,W,2021-09-24,103.05,0.00,78.14,0.00,676601,,0.00,0.00,0.00,0.00,0.00,17.95,Win
EVEREADY,WealthCreation,W,2021-09-24,372.75,0.00,62.56,0.00,1484875,,0.00,0.00,0.00,0.00,-7.89,10.92,Loss
DWARKESH,WealthCreation,W,2021-09-24,70.00,0.00,66.41,0.00,2438458,,0.00,0.00,0.00,0.00,-2.14,2.71,Loss
TATACHEM,WealthCreation,W,2021-09-24,884.95,0.00,60.26,0.00,11074121,,0.00,0.00,0.00,0.00,-0.11,30.85,Win
TATAINVEST,WealthCreation,W,2021-09-24,129.13,0.00,72.82,0.00,790570,,0.00,0.00,0.00,0.00,-1.26,34.28,Win
LTF,WealthCreation,W,2021-09-24,85.45,0.00,66.46,0.00,6654749,,0.00,0.00,0.00,0.00,-0.64,12.29,Loss
TEJASNET,WealthCreation,W,2021-09-24,437.30,0.00,68.93,0.00,608820,,0.00,0.00,0.00,0.00,-4.00,30.46,Loss
TITAGARH,WealthCreation,W,2021-09-24,93.60,0.00,69.69,0.00,1447912,,0.00,0.00,0.00,0.00,-1.07,17.31,Win
INDIANB,WealthCreation,W,2021-09-24,128.30,0.00,62.59,0.00,3482477,,0.00,0.00,0.00,0.00,-3.35,1.09,Loss
ANDHRSUGAR,WealthCreation,W,2021-09-24,585.10,0.00,71.67,0.00,299167,,0.00,0.00,0.00,0.00,-0.51,23.74,Win
WELCORP,WealthCreation,W,2021-09-24,127.60,0.00,63.44,0.00,1209123,,0.00,0.00,0.00,0.00,-3.53,20.42,Win
LASA,WealthCreation,W,2021-09-24,74.35,0.00,61.15,0.00,230169,,0.00,0.00,0.00,0.00,-2.22,3.16,Loss
PFS,WealthCreation,W,2021-10-01,19.80,0.00,62.39,0.00,2594425,,0.00,0.00,0.00,0.00,-5.05,18.69,Loss
AKG,WealthCreation,W,2021-10-01,8.63,0.00,79.84,0.00,23119,,0.00,0.00,0.00,0.00,-0.58,156.78,Win
CAMLINFINE,WealthCreation,W,2021-10-01,185.59,0.00,60.51,0.00,1010046,,0.00,0.00,0.00,0.00,-9.45,12.13,Loss
DCAL,WealthCreation,W,2021-10-01,211.25,0.00,67.05,0.00,2654747,,0.00,0.00,0.00,0.00,-4.62,22.93,Loss
VGL,WealthCreation,W,2021-10-01,11.40,0.00,66.38,0.00,103410,,0.00,0.00,0.00,0.00,-2.37,22.81,Win
JPPOWER,WealthCreation,W,2021-10-01,4.20,0.00,64.29,0.00,67355191,,0.00,0.00,0.00,0.00,0.00,42.86,Win
GIPCL,WealthCreation,W,2021-10-01,85.55,0.00,63.13,0.00,907011,,0.00,0.00,0.00,0.00,-0.35,17.94,Win
TIL,WealthCreation,W,2021-10-01,161.83,0.00,61.21,0.00,53265,,0.00,0.00,0.00,0.00,-6.46,27.39,Loss
AGARIND,WealthCreation,W,2021-10-01,339.05,0.00,65.74,0.00,67062,,0.00,0.00,0.00,0.00,-5.62,22.11,Loss
ATULAUTO,WealthCreation,W,2021-10-01,221.85,0.00,65.35,0.00,420873,,0.00,0.00,0.00,0.00,-3.38,20.92,Loss
VMART,WealthCreation,W,2021-10-01,913.66,0.00,65.38,0.00,236416,,0.00,0.00,0.00,0.00,-0.40,32.68,Win
SARVESHWAR,WealthCreation,W,2021-10-01,0.70,0.00,61.67,0.00,909919,,0.00,0.00,0.00,0.00,-5.71,0.00,Loss
KAYA,WealthCreation,W,2021-10-01,464.20,0.00,64.96,0.00,44693,,0.00,0.00,0.00,0.00,-2.20,23.91,Loss
CINEVISTA,WealthCreation,W,2021-10-01,15.00,0.00,65.06,0.00,194309,,0.00,0.00,0.00,0.00,-8.00,24.00,Loss
ENERGYDEV,WealthCreation,W,2021-10-01,10.25,0.00,63.86,0.00,231904,,0.00,0.00,0.00,0.00,-5.85,312.68,Win
PSUBNKBEES,WealthCreation,W,2021-10-01,27.29,0.00,62.31,0.00,1449641,,0.00,0.00,0.00,0.00,-3.99,31.18,Win
NITCO,WealthCreation,W,2021-10-01,22.70,0.00,71.14,0.00,58616,,0.00,0.00,0.00,0.00,-3.96,24.23,Win
TBZ,WealthCreation,W,2021-10-01,80.05,0.00,64.86,0.00,441251,,0.00,0.00,0.00,0.00,-0.69,30.42,Win
AVADHSUGAR,WealthCreation,W,2021-10-01,444.35,0.00,63.29,0.00,155664,,0.00,0.00,0.00,0.00,-2.78,9.99,Loss
HOMEFIRST,WealthCreation,W,2021-10-01,595.50,0.00,67.87,0.00,343716,,0.00,0.00,0.00,0.00,-1.42,54.71,Win
ASALCBR,WealthCreation,W,2021-10-01,444.45,0.00,71.24,0.00,101341,,0.00,0.00,0.00,0.00,-0.54,47.07,Win
MARUTI,WealthCreation,W,2021-10-01,7162.30,0.00,64.97,0.00,901588,,0.00,0.00,0.00,0.00,-0.45,16.83,Win
COMPUSOFT,WealthCreation,W,2021-10-01,15.20,0.00,80.95,0.00,600827,,0.00,0.00,0.00,0.00,-0.66,37.50,Win
SHANTI,WealthCreation,W,2021-10-01,20.60,0.00,91.79,0.00,12621,,0.00,0.00,0.00,0.00,-2.91,3.16,Loss
BANKBARODA,WealthCreation,W,2021-10-01,82.45,0.00,62.02,0.00,39414564,,0.00,0.00,0.00,0.00,-0.55,30.99,Win
BANDHANBNK,WealthCreation,W,2021-10-01,289.00,0.00,75.70,0.00,4740636,,0.00,0.00,0.00,0.00,0.00,20.52,Win
BIGBLOC,WealthCreation,W,2021-10-01,57.95,0.00,69.94,0.00,60316,,0.00,0.00,0.00,0.00,-68.94,62.30,Loss
GILLANDERS,WealthCreation,W,2021-10-01,51.00,0.00,75.00,0.00,8816,,0.00,0.00,0.00,0.00,-3.92,31.18,Loss
LLOYDSENGG,WealthCreation,W,2021-10-01,2.96,0.00,74.86,0.00,4555570,,0.00,0.00,0.00,0.00,0.00,760.47,Win
UNIONBANK,WealthCreation,W,2021-10-01,36.45,0.00,64.09,0.00,11428696,,0.00,0.00,0.00,0.00,-1.10,50.34,Win
DHAMPURSUG,WealthCreation,W,2021-10-01,303.75,0.00,70.69,0.00,618080,,0.00,0.00,0.00,0.00,-0.94,11.28,Loss
SHIVATEX,WealthCreation,W,2021-10-01,193.60,0.00,68.40,0.00,59762,,0.00,0.00,0.00,0.00,-1.86,1.65,Loss
LOVABLE,WealthCreation,W,2021-10-01,117.95,0.00,60.90,0.00,151484,,0.00,0.00,0.00,0.00,-2.50,82.96,Win
SURANASOL,WealthCreation,W,2021-10-01,13.30,0.00,81.46,0.00,76541,,0.00,0.00,0.00,0.00,-0.75,224.81,Win
MAHSEAMLES,WealthCreation,W,2021-10-01,161.20,0.00,74.24,0.00,311684,,0.00,0.00,0.00,0.00,0.00,84.51,Win
BANG,WealthCreation,W,2021-10-01,37.00,0.00,61.66,0.00,17321,,0.00,0.00,0.00,0.00,-8.65,10.54,Loss
RVNL,WealthCreation,W,2021-10-01,30.00,0.00,61.82,0.00,5513284,,0.00,0.00,0.00,0.00,0.00,49.33,Win
WSTCSTPAPR,WealthCreation,W,2021-10-01,265.90,0.00,62.14,0.00,439352,,0.00,0.00,0.00,0.00,-7.86,11.24,Loss
SAMPANN,WealthCreation,W,2021-10-01,8.70,0.00,61.76,0.00,56445,,0.00,0.00,0.00,0.00,0.00,629.31,Win
NKIND,WealthCreation,W,2021-10-01,38.85,0.00,66.20,0.00,4519,,0.00,0.00,0.00,0.00,-8.75,23.55,Loss
INDTERRAIN,WealthCreation,W,2021-10-01,42.20,0.00,60.92,0.00,440434,,0.00,0.00,0.00,0.00,-3.79,24.17,Loss
SIRCA,WealthCreation,W,2021-10-01,178.03,0.00,75.79,0.00,103266,,0.00,0.00,0.00,0.00,0.00,75.53,Win
GREENPLY,WealthCreation,W,2021-10-08,179.30,0.00,68.56,0.00,452535,,0.00,0.00,0.00,0.00,0.00,42.05,Win
AAVAS,WealthCreation,W,2021-10-08,2709.65,0.00,67.61,0.00,105302,,0.00,0.00,0.00,0.00,-4.01,8.09,Loss
FSL,WealthCreation,W,2021-10-08,211.40,0.00,60.27,0.00,8270252,,0.00,0.00,0.00,0.00,-8.94,5.35,Loss
SGL,WealthCreation,W,2021-10-08,14.05,0.00,67.43,0.00,403148,,0.00,0.00,0.00,0.00,-0.36,25.62,Win
VASWANI,WealthCreation,W,2021-10-08,13.20,0.00,72.22,0.00,227144,,0.00,0.00,0.00,0.00,-12.12,50.38,Win
TI,WealthCreation,W,2021-10-08,42.25,0.00,69.74,0.00,341944,,0.00,0.00,0.00,0.00,-0.36,143.55,Win
BSL,WealthCreation,W,2021-10-08,70.30,0.00,72.67,0.00,82661,,0.00,0.00,0.00,0.00,-2.63,92.82,Win
AJOONI,WealthCreation,W,2021-10-08,8.25,0.00,62.07,0.00,944948,,0.00,0.00,0.00,0.00,-20.12,8.61,Loss
TVSMOTOR,WealthCreation,W,2021-10-08,559.75,0.00,60.55,0.00,1781059,,0.00,0.00,0.00,0.00,-0.60,45.41,Win
RADIOCITY,WealthCreation,W,2021-10-08,22.14,0.00,60.56,0.00,985626,,0.00,0.00,0.00,0.00,-1.85,7.18,Loss
PARAGMILK,WealthCreation,W,2021-10-08,133.80,0.00,61.12,0.00,750065,,0.00,0.00,0.00,0.00,-6.58,11.88,Loss
SUNTV,WealthCreation,W,2021-10-08,538.80,0.00,62.71,0.00,4616127,,0.00,0.00,0.00,0.00,-1.54,13.59,Loss
IIFLCAPS,WealthCreation,W,2021-10-08,106.35,0.00,67.29,0.00,1401856,,0.00,0.00,0.00,0.00,-8.98,12.04,Loss
SUPRAJIT,WealthCreation,W,2021-10-08,349.75,0.00,67.12,0.00,941032,,0.00,0.00,0.00,0.00,-5.65,35.78,Win
AXISCADES,WealthCreation,W,2021-10-08,85.95,0.00,60.47,0.00,284865,,0.00,0.00,0.00,0.00,-10.41,10.82,Loss
YUKEN,WealthCreation,W,2021-10-08,596.10,0.00,73.92,0.00,11544,,0.00,0.00,0.00,0.00,-2.20,1.33,Loss
INDNIPPON,WealthCreation,W,2021-10-08,382.15,0.00,66.86,0.00,59342,,0.00,0.00,0.00,0.00,-1.61,20.11,Loss
SCHAND,WealthCreation,W,2021-10-08,121.95,0.00,62.62,0.00,86107,,0.00,0.00,0.00,0.00,-4.67,20.95,Loss
TIIL,WealthCreation,W,2021-10-08,836.10,0.00,66.09,0.00,23273,,0.00,0.00,0.00,0.00,-7.75,15.18,Loss
TCI,WealthCreation,W,2021-10-08,440.30,0.00,62.11,0.00,53283,,0.00,0.00,0.00,0.00,0.00,95.00,Win
AURUS,WealthCreation,W,2021-10-08,5.00,0.00,62.82,0.00,92895,,0.00,0.00,0.00,0.00,-8.00,20.00,Loss
HFCL,WealthCreation,W,2021-10-08,76.55,0.00,62.01,0.00,4883447,,0.00,0.00,0.00,0.00,-6.73,8.23,Loss
CNL,WealthCreation,W,2021-10-08,239.35,0.00,65.10,0.00,59277,,0.00,0.00,0.00,0.00,0.00,210.82,Win
UGROCAP,WealthCreation,W,2021-10-08,124.92,0.00,60.85,0.00,146467,,0.00,0.00,0.00,0.00,0.00,80.67,Win
MAZDOCK,WealthCreation,W,2021-10-08,130.40,0.00,61.09,0.00,3037094,,0.00,0.00,0.00,0.00,-3.53,23.08,Win
SDBL,WealthCreation,W,2021-10-08,17.45,0.00,60.37,0.00,551174,,0.00,0.00,0.00,0.00,-6.99,15.42,Loss
FEDERALBNK,WealthCreation,W,2021-10-08,85.60,0.00,63.78,0.00,14090906,,0.00,0.00,0.00,0.00,-0.12,25.76,Win
BDL,WealthCreation,W,2021-10-14,195.48,0.00,68.32,0.00,938992,,0.00,0.00,0.00,0.00,-2.04,16.38,Loss
MASPTOP50,WealthCreation,W,2021-10-14,28.18,0.00,67.92,0.00,62506,,0.00,0.00,0.00,0.00,-14.12,31.30,Win
CIEINDIA,WealthCreation,W,2021-10-14,250.55,0.00,66.83,0.00,428265,,0.00,0.00,0.00,0.00,-0.22,24.53,Win
TTL,WealthCreation,W,2021-10-14,7.59,0.00,68.92,0.00,1598274,,0.00,0.00,0.00,0.00,-2.37,21.87,Win
TECHM,WealthCreation,W,2021-10-14,1430.80,0.00,64.48,0.00,4328124,,0.00,0.00,0.00,0.00,-0.75,28.46,Win
REPRO,WealthCreation,W,2021-10-14,561.00,0.00,61.62,0.00,74845,,0.00,0.00,0.00,0.00,-6.32,21.07,Win
J&KBANK,WealthCreation,W,2021-10-14,38.95,0.00,60.76,0.00,5160380,,0.00,0.00,0.00,0.00,-4.24,24.01,Loss
MAFANG,WealthCreation,W,2021-10-14,53.81,0.00,63.66,0.00,218425,,0.00,0.00,0.00,0.00,-0.50,28.23,Win
DIAMONDYD,WealthCreation,W,2021-10-14,711.25,0.00,63.11,0.00,29056,,0.00,0.00,0.00,0.00,-4.65,10.29,Loss
RVNL,WealthCreation,W,2021-10-14,30.65,0.00,86.81,0.00,10016889,,0.00,0.00,0.00,0.00,0.00,46.17,Win
PRAKASHSTL,WealthCreation,W,2021-10-14,2.25,0.00,65.22,0.00,1389144,,0.00,0.00,0.00,0.00,0.00,333.33,Win
ENDURANCE,WealthCreation,W,2021-10-22,1755.05,0.00,60.72,0.00,182233,,0.00,0.00,0.00,0.00,-4.24,13.33,Loss
HERITGFOOD,WealthCreation,W,2021-10-22,255.81,0.00,61.38,0.00,1731761,,0.00,0.00,0.00,0.00,-6.23,11.96,Loss
VTL,WealthCreation,W,2021-10-29,389.21,0.00,63.05,0.00,1192229,,0.00,0.00,0.00,0.00,-4.68,11.37,Loss
DEVYANI,WealthCreation,W,2021-10-29,122.70,0.00,68.11,0.00,4978128,,0.00,0.00,0.00,0.00,-1.47,62.10,Win
ORIENTCEM,WealthCreation,W,2021-10-29,162.80,0.00,64.17,0.00,792030,,0.00,0.00,0.00,0.00,-2.21,13.97,Loss
GOKUL,WealthCreation,W,2021-10-29,29.25,0.00,73.08,0.00,408454,,0.00,0.00,0.00,0.00,-6.15,41.20,Win
NAHARCAP,WealthCreation,W,2021-10-29,304.55,0.00,62.87,0.00,47502,,0.00,0.00,0.00,0.00,-1.74,22.98,Loss
BBL,WealthCreation,W,2021-10-29,744.63,0.00,71.52,0.00,301394,,0.00,0.00,0.00,0.00,0.00,45.71,Win
CDSL,WealthCreation,W,2021-10-29,676.58,0.00,67.04,0.00,1019232,,0.00,0.00,0.00,0.00,-4.39,20.02,Win
LGBBROSLTD,WealthCreation,W,2021-10-29,503.15,0.00,67.01,0.00,310890,,0.00,0.00,0.00,0.00,-4.40,17.06,Loss
NAHARINDUS,WealthCreation,W,2021-10-29,118.65,0.00,63.32,0.00,74122,,0.00,0.00,0.00,0.00,-2.82,27.56,Loss
INFOMEDIA,WealthCreation,W,2021-10-29,5.30,0.00,60.24,0.00,53477,,0.00,0.00,0.00,0.00,-17.92,15.09,Loss
GODREJIND,WealthCreation,W,2021-10-29,580.50,0.00,62.67,0.00,308319,,0.00,0.00,0.00,0.00,-1.64,12.32,Loss
ORIENTPPR,WealthCreation,W,2021-11-04,34.60,0.00,60.95,0.00,4307956,,0.00,0.00,0.00,0.00,-7.51,13.87,Loss
HEMIPROP,WealthCreation,W,2021-11-04,143.90,0.00,60.34,0.00,1212159,,0.00,0.00,0.00,0.00,-4.86,8.62,Loss
VARDMNPOLY,WealthCreation,W,2021-11-04,2.07,0.00,62.99,0.00,691496,,0.00,0.00,0.00,0.00,-1.45,22.22,Win
KEEPLEARN,WealthCreation,W,2021-11-12,0.83,0.00,61.35,0.00,7477,,0.00,0.00,0.00,0.00,0.00,33.73,Win
RPPL,WealthCreation,W,2021-11-12,28.73,0.00,62.80,0.00,270000,,0.00,0.00,0.00,0.00,-3.06,64.78,Win
SPAL,WealthCreation,W,2021-11-12,383.45,0.00,62.28,0.00,656248,,0.00,0.00,0.00,0.00,-5.91,38.45,Win
63MOONS,WealthCreation,W,2021-11-12,102.95,0.00,69.64,0.00,189787,,0.00,0.00,0.00,0.00,0.00,261.92,Win
CINEVISTA,WealthCreation,W,2021-11-12,16.50,0.00,64.43,0.00,36923,,0.00,0.00,0.00,0.00,-1.21,46.97,Win
EXPLEOSOL,WealthCreation,W,2021-11-12,1168.70,0.00,68.61,0.00,61172,,0.00,0.00,0.00,0.00,0.00,60.35,Win
NIITLTD,WealthCreation,W,2021-11-12,362.00,0.00,65.20,0.00,2033089,,0.00,0.00,0.00,0.00,-2.42,40.06,Win
NRBBEARING,WealthCreation,W,2021-11-12,138.75,0.00,64.96,0.00,340278,,0.00,0.00,0.00,0.00,-4.43,3.64,Loss
MOKSH,WealthCreation,W,2021-11-12,31.90,0.00,61.37,0.00,721847,,0.00,0.00,0.00,0.00,-0.28,68.24,Win
FINCABLES,WealthCreation,W,2021-11-12,505.05,0.00,65.14,0.00,293324,,0.00,0.00,0.00,0.00,0.00,20.50,Win
SHARDAMOTR,WealthCreation,W,2021-11-12,341.63,0.00,61.40,0.00,45382,,0.00,0.00,0.00,0.00,-3.84,39.76,Win
LIQUIDIETF,WealthCreation,W,2021-11-12,999.99,0.00,67.50,0.00,124912,,0.00,0.00,0.00,0.00,-1.00,0.49,Loss
GLAXO,WealthCreation,W,2021-11-18,1639.70,0.00,60.01,0.00,86202,,0.00,0.00,0.00,0.00,-4.46,17.02,Win
VIVIDHA,WealthCreation,W,2021-11-18,0.90,0.00,69.81,0.00,8585018,,0.00,0.00,0.00,0.00,0.00,250.00,Win
VIKASECO,WealthCreation,W,2021-11-18,2.30,0.00,60.75,0.00,20627803,,0.00,0.00,0.00,0.00,-8.70,19.57,Loss
NAGREEKCAP,WealthCreation,W,2021-11-18,10.15,0.00,67.93,0.00,1058,,0.00,0.00,0.00,0.00,-1.48,37.93,Win
LPDC,WealthCreation,W,2021-11-18,5.10,0.00,60.63,0.00,76546,,0.00,0.00,0.00,0.00,-7.84,250.98,Win
BSOFT,WealthCreation,W,2021-11-18,469.25,0.00,60.33,0.00,21590554,,0.00,0.00,0.00,0.00,-6.00,24.85,Win
SPMLINFRA,WealthCreation,W,2021-11-18,14.75,0.00,71.97,0.00,954542,,0.00,0.00,0.00,0.00,0.00,410.85,Win
LANDSMILL,WealthCreation,W,2021-11-18,0.21,0.00,64.78,0.00,8145989,,0.00,0.00,0.00,0.00,0.00,323.81,Win
URJA,WealthCreation,W,2021-11-18,7.30,0.00,64.74,0.00,3084904,,0.00,0.00,0.00,0.00,0.00,357.53,Win
CHAMBLFERT,WealthCreation,W,2021-11-26,369.45,0.00,60.43,0.00,2164682,,0.00,0.00,0.00,0.00,-5.54,31.26,Win
DCAL,WealthCreation,W,2021-11-26,229.10,0.00,62.62,0.00,1586790,,0.00,0.00,0.00,0.00,-4.69,12.79,Loss
MINDTECK,WealthCreation,W,2021-11-26,80.56,0.00,62.41,0.00,87825,,0.00,0.00,0.00,0.00,-7.05,0.00,Loss
BANSWRAS,WealthCreation,W,2021-11-26,101.48,0.00,63.17,0.00,70188,,0.00,0.00,0.00,0.00,-5.89,57.17,Win
LCCINFOTEC,WealthCreation,W,2021-11-26,2.40,0.00,62.31,0.00,263308,,0.00,0.00,0.00,0.00,-6.25,260.42,Win
SIMPLEXINF,WealthCreation,W,2021-11-26,42.55,0.00,60.16,0.00,406000,,0.00,0.00,0.00,0.00,-7.99,0.00,Loss
RIIL,WealthCreation,W,2021-11-26,692.60,0.00,66.32,0.00,1794322,,0.00,0.00,0.00,0.00,-6.01,3.19,Loss
MAXIND,WealthCreation,W,2021-11-26,72.12,0.00,60.01,0.00,385245,,0.00,0.00,0.00,0.00,-3.47,4.46,Loss
INDHOTEL,WealthCreation,W,2021-11-26,182.05,0.00,61.89,0.00,18934223,,0.00,0.00,0.00,0.00,-6.07,0.00,Loss
DIAMONDYD,WealthCreation,W,2021-11-26,738.75,0.00,62.87,0.00,55683,,0.00,0.00,0.00,0.00,-4.45,23.05,Win
TEXMOPIPES,WealthCreation,W,2021-11-26,58.50,0.00,64.65,0.00,1232118,,0.00,0.00,0.00,0.00,-7.95,72.48,Win
POKARNA,WealthCreation,W,2021-11-26,575.70,0.00,64.65,0.00,62141,,0.00,0.00,0.00,0.00,-12.52,0.00,Loss
SEPC,WealthCreation,W,2021-11-26,5.87,0.00,62.85,0.00,995667,,0.00,0.00,0.00,0.00,-2.39,91.82,Win
TALBROAUTO,WealthCreation,W,2021-11-26,56.63,0.00,66.87,0.00,251090,,0.00,0.00,0.00,0.00,-6.07,132.39,Win
GODFRYPHLP,WealthCreation,W,2021-11-26,393.78,0.00,67.62,0.00,157407,,0.00,0.00,0.00,0.00,-3.93,0.73,Loss
ORIENTELEC,WealthCreation,W,2021-11-26,359.05,0.00,60.70,0.00,730355,,0.00,0.00,0.00,0.00,-6.99,0.00,Loss
SPECIALITY,WealthCreation,W,2021-11-26,90.40,0.00,61.96,0.00,263006,,0.00,0.00,0.00,0.00,-7.41,18.36,Win
HCC,WealthCreation,W,2021-11-26,8.95,0.00,61.93,0.00,60016711,,0.00,0.00,0.00,0.00,-6.82,69.27,Win
JISLJALEQS,WealthCreation,W,2021-11-26,40.40,0.00,60.13,0.00,3156958,,0.00,0.00,0.00,0.00,-4.95,0.00,Loss
RAMKY,WealthCreation,W,2021-12-03,166.75,0.00,64.42,0.00,156334,,0.00,0.00,0.00,0.00,0.00,55.02,Win
ADROITINFO,WealthCreation,W,2021-12-03,11.55,0.00,70.46,0.00,33021,,0.00,0.00,0.00,0.00,-3.03,43.29,Loss
KIMS,WealthCreation,W,2021-12-03,267.89,0.00,61.69,0.00,9064635,,0.00,0.00,0.00,0.00,-6.31,16.84,Win
BCLIND,WealthCreation,W,2021-12-03,23.86,0.00,68.06,0.00,841119,,0.00,0.00,0.00,0.00,-1.05,114.59,Win
